imdb_id;original_language;popularity;revenue;runtime;vote_average;vote_count;genres;continent;action;adventure;animation;comedy;crime;documentary;drama;family;fantasy;history;horror;music;mystery;romance;science_fiction;tv_movie;thriller;war;western
tt0381637;pl;3.513;200219.0;99.0;7.3;42.0;['Drama'];Europe;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0381681;en;16.806;15992615.0;80.0;7.8;2575.0;['Drama', 'Romance'];Americas;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0381682;sv;3.482;0.0;98.0;4.4;45.0;['Drama'];Europe;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0381707;en;120.471;113086475.0;109.0;6.9;2857.0;['Comedy', 'Crime'];Americas;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0381838;ko;4.607;0.0;104.0;6.8;39.0;['Drama', 'Romance'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0381849;en;20.201;70016220.0;122.0;7.2;2778.0;['Western'];Americas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
tt0382295;de;10.769;0.0;95.0;5.6;180.0;['Comedy'];Europe;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0382330;sv;8.364;0.0;132.0;7.2;115.0;['Romance', 'Drama', 'Comedy', 'Music'];Europe;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
tt0382385;hi;3.417;0.0;154.0;5.9;8.0;['Action', 'Thriller'];Asia;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt0382561;en;3.133;302990.0;104.0;4.5;4.0;['Comedy', 'Romance'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
tt0382628;en;13.43;49483352.0;105.0;5.5;776.0;['Horror'];Americas;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt0382898;es;1.953;0.0;115.0;5.7;9.0;['Documentary', 'History'];Europe;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
tt0383010;en;56.086;54819301.0;92.0;5.7;435.0;['Comedy'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0383020;ru;2.077;0.0;154.0;6.6;17.0;['Comedy', 'Crime', 'Drama'];Europe;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0383060;en;15.927;12506188.0;83.0;5.3;488.0;['Family', 'Comedy', 'Adventure', 'Action', 'Science Fiction'];Americas;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
tt0383574;en;145.288;1065659812.0;151.0;7.3;13155.0;['Adventure', 'Fantasy', 'Action'];Americas;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
tt0383846;sr;4.134;0.0;107.0;8.4;26.0;['Comedy'];Europe;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0384488;en;3.903;489389.0;95.0;7.0;50.0;['Comedy', 'Drama'];Americas;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0384642;en;16.143;56070433.0;95.0;5.8;496.0;['Family', 'Comedy'];Americas;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
tt0384832;ja;2.824;0.0;87.0;5.4;29.0;['Comedy', 'Horror'];Asia;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt0385002;en;25.506;3154346.0;109.0;7.2;1873.0;['Crime', 'Drama'];Europe;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0385277;fa;2.095;0.0;107.0;6.7;23.0;['Music', 'Drama'];Asia;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
tt0385351;hi;2.265;11000000.0;188.0;6.8;5.0;['Drama', 'Romance', 'Mystery'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
tt0385639;en;3.799;0.0;77.0;4.9;47.0;['Horror'];Americas;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt0385677;nl;2.446;0.0;95.0;5.3;12.0;['Drama', 'Comedy'];Europe;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0385751;sv;7.238;0.0;90.0;5.1;31.0;['Comedy'];Europe;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0385988;en;5.056;0.0;84.0;6.1;18.0;['Family', 'Horror'];Americas;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
tt0385990;en;5.389;0.0;93.0;3.4;30.0;['Action', 'Science Fiction'];Europe;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
tt0386650;ta;2.156;0.0;168.0;6.7;17.0;['Romance', 'Drama'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0386651;bo;4.376;0.0;85.0;7.1;44.0;['Action', 'Drama'];Asia;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0386751;en;5.978;0.0;95.0;5.8;52.0;['Drama', 'Mystery', 'Thriller'];Americas;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
tt0386820;da;9.072;0.0;77.0;6.5;74.0;['Animation', 'Comedy', 'Music'];Europe;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
tt0387357;en;3.965;0.0;88.0;5.9;35.0;['Horror'];Oceania;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt0387462;tr;3.654;0.0;100.0;3.7;28.0;[];Asia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0387575;en;49.518;24829644.0;87.0;5.4;1155.0;['Horror', 'Comedy'];Europe;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt0387844;tr;1.976;0.0;0.0;4.4;5.0;['Drama'];World;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0388130;ja;7.099;0.0;100.0;6.2;18.0;['Action', 'Animation', 'Romance'];Asia;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
tt0388154;en;5.892;0.0;95.0;7.0;29.0;['Drama', 'Comedy'];Europe;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0388183;en;9.882;4139856.0;95.0;4.7;32.0;['Comedy', 'Crime'];Americas;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0388285;en;8.818;1752950.0;93.0;5.1;48.0;['Comedy', 'Romance'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
tt0388288;en;3.92;0.0;94.0;4.7;10.0;['Comedy', 'Romance'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
tt0388318;fi;7.148;0.0;127.0;6.8;44.0;['Drama'];Europe;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0388473;ja;21.539;0.0;93.0;7.9;785.0;['Animation', 'Drama'];Asia;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0388795;en;29.559;178043761.0;134.0;7.8;5602.0;['Drama', 'Romance'];Americas;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0389448;zh;3.538;0.0;551.0;7.8;26.0;['Documentary'];Europe;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0389557;nl;16.474;26768563.0;145.0;7.5;875.0;['Drama', 'Thriller', 'War'];Europe;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0
tt0389957;en;11.54;4165675.0;99.0;5.3;245.0;['Drama', 'Action', 'Thriller'];Europe;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt0390022;en;15.208;61255921.0;118.0;6.9;418.0;['Drama'];Americas;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0390109;en;1.854;14000.0;80.0;7.0;20.0;['Documentary'];World;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0390123;en;3.841;0.0;81.0;7.2;34.0;['Documentary'];Americas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0390205;ko;21.085;0.0;116.0;7.2;55.0;['Romance', 'Drama', 'Action'];Asia;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0390450;en;6.367;0.0;98.0;4.8;33.0;['Thriller', 'Mystery'];Europe;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
tt0390531;ar;2.852;2523306.0;109.0;5.4;16.0;['Comedy', 'Drama'];Africa;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0391024;en;4.211;2586511.0;84.0;7.7;49.0;['Documentary'];World;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0391095;en;5.229;0.0;77.0;3.4;12.0;['Science Fiction', 'Horror', 'Mystery'];Americas;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
tt0391728;en;7.852;0.0;91.0;3.8;25.0;['Comedy', 'Romance'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
tt0392494;it;6.509;0.0;96.0;4.8;465.0;['Comedy'];Europe;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0392591;it;6.723;0.0;93.0;5.8;311.0;['Comedy'];Europe;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0393162;en;29.741;76669806.0;136.0;7.5;2088.0;['Drama', 'History'];Europe;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
tt0393567;en;4.42;0.0;95.0;5.3;27.0;['Action', 'Horror', 'Thriller'];Americas;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
tt0393685;en;12.746;0.0;78.0;5.3;156.0;['Comedy', 'Fantasy', 'Horror'];Americas;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
tt0393775;nl;4.647;0.0;102.0;7.3;42.0;['Drama', 'Comedy'];Europe;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0395140;ko;7.18;0.0;115.0;7.4;74.0;['Romance', 'Drama', 'Comedy'];Asia;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0395461;fa;3.976;0.0;96.0;7.1;31.0;['Drama'];Europe;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0395802;hi;1.298;0.0;165.0;7.3;3.0;['Action'];Asia;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0396096;en;4.828;0.0;83.0;5.3;12.0;['Drama', 'Action', 'Thriller'];Americas;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt0396184;da;8.384;0.0;100.0;7.2;314.0;['Crime', 'Drama', 'Thriller'];Europe;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt0396563;hi;3.12;0.0;146.0;4.6;10.0;['Drama', 'Romance'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0396746;de;1.422;0.0;85.0;6.8;23.0;['Comedy', 'Drama'];Europe;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0396857;en;6.429;0.0;93.0;5.3;51.0;['Action', 'Crime', 'Drama', 'Thriller'];Americas;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt0397044;en;13.115;6340723.0;98.0;5.5;238.0;['Drama', 'Fantasy', 'Horror', 'Romance'];Europe;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0
tt0397065;en;97.163;68766121.0;113.0;5.9;2335.0;['Horror', 'Drama'];Americas;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
tt0397078;en;15.685;38159905.0;103.0;6.1;1584.0;['Comedy', 'Drama', 'Family', 'Fantasy', 'Romance'];Americas;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0
tt0397401;en;6.533;0.0;83.0;4.5;38.0;['Comedy', 'Crime'];Americas;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0397535;en;22.889;162242962.0;146.0;7.7;2321.0;['Drama', 'Romance', 'History'];Europe;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0
tt0398029;en;6.216;0.0;103.0;4.2;31.0;['Action', 'Crime', 'History', 'War'];Europe;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0
tt0398808;en;53.657;137587063.0;96.0;7.3;3779.0;['Adventure', 'Drama', 'Family'];Americas;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
tt0398842;en;10.848;615752.0;99.0;5.1;57.0;['Romance', 'Drama', 'Adventure'];Americas;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0399040;th;4.58;0.0;100.0;7.6;19.0;['Family', 'Comedy', 'Romance'];Asia;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
tt0399295;en;31.405;72617068.0;122.0;7.3;3613.0;['Crime', 'Drama', 'Thriller'];Europe;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt0399465;el;2.299;21024.0;100.0;5.6;18.0;['Drama'];Europe;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0400156;da;4.273;0.0;80.0;5.5;14.0;['Thriller', 'Action', 'Drama'];Europe;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt0400172;en;1.4;0.0;70.0;3.0;5.0;['Romance', 'Drama', 'Comedy'];Americas;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0400761;ja;6.422;0.0;100.0;6.8;24.0;['Drama'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0401085;fr;10.17;3692417.0;127.0;7.5;345.0;['Drama', 'Comedy'];Americas;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0401711;fr;11.623;4857367.0;120.0;6.8;566.0;['Drama', 'Romance'];Europe;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0401792;en;30.255;158733820.0;124.0;7.4;6654.0;['Thriller', 'Action', 'Crime'];Americas;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt0401815;en;11.077;206871.0;98.0;5.3;189.0;['Fantasy', 'Horror', 'Thriller'];Americas;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
tt0402014;hi;3.519;0.0;129.0;7.1;25.0;['Crime', 'Drama'];Asia;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0402022;en;21.25;53321673.0;93.0;5.6;1747.0;['Science Fiction', 'Action', 'Thriller'];Americas;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
tt0402158;fr;10.307;11875866.0;128.0;5.7;228.0;['Action'];Europe;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0402230;en;2.42;0.0;88.0;4.8;13.0;['Comedy', 'Drama'];World;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0402294;fr;10.174;0.0;95.0;4.0;226.0;['Comedy'];Europe;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0402406;en;2.045;0.0;98.0;6.7;16.0;['Documentary', 'Music'];Europe;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
tt0402743;en;9.733;1810000.0;94.0;4.9;65.0;['Horror', 'Thriller'];Americas;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
tt0402904;en;2.411;0.0;92.0;3.6;15.0;['Horror', 'Science Fiction', 'Action'];Americas;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
tt0402906;cs;3.591;17393.0;90.0;7.3;28.0;['Crime', 'Documentary'];Europe;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0403016;en;14.824;3102550.0;80.0;6.2;107.0;['Action', 'Adventure', 'Drama', 'Romance'];Americas;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0403579;ru;4.567;0.0;111.0;6.7;21.0;['Drama', 'Action', 'War'];Europe;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
tt0403645;ru;7.156;0.0;180.0;5.3;30.0;['Drama', 'War'];Europe;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
tt0403933;en;2.299;1102000.0;119.0;5.9;14.0;['Crime', 'Mystery', 'Thriller'];Americas;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
tt0404163;en;8.658;0.0;113.0;5.6;44.0;['Crime', 'Drama'];Europe;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0404203;en;18.047;14821658.0;136.0;7.1;720.0;['Drama', 'Romance', 'Comedy'];Americas;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0405094;de;20.195;70000000.0;137.0;8.1;2835.0;['Drama', 'Thriller'];Europe;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt0405266;hi;3.595;0.0;120.0;7.1;25.0;['Drama', 'Romance'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0405977;en;4.324;0.0;74.0;4.7;21.0;['Horror', 'Thriller'];Americas;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
tt0407038;en;3.876;0.0;83.0;3.8;10.0;['Comedy'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0407246;es;3.682;0.0;90.0;6.8;46.0;['Comedy', 'Drama'];Americas;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0407265;en;11.122;13350369.0;103.0;7.1;368.0;['Drama'];Americas;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0407708;cn;4.789;0.0;104.0;6.3;28.0;['Thriller', 'Action', 'Comedy'];Asia;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt0407732;en;7.335;0.0;87.0;5.7;85.0;['Comedy'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0407851;ja;5.749;0.0;135.0;6.9;67.0;['Drama', 'Comedy', 'Romance'];Asia;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0407998;en;19.305;0.0;92.0;6.0;119.0;['Drama', 'Romance', 'Fantasy'];Americas;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0
tt0408236;en;25.734;152000000.0;116.0;7.2;4862.0;['Drama', 'Horror'];Europe;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
tt0408345;en;11.96;82800000.0;105.0;5.8;750.0;['Action', 'Crime', 'Thriller'];Americas;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt0408524;en;12.474;34252847.0;113.0;5.9;200.0;['Comedy'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0408664;ja;11.209;0.0;141.0;8.1;326.0;['Drama'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0408777;de;7.271;0.0;127.0;7.1;264.0;['Drama', 'Comedy'];Europe;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0409011;en;14.375;0.0;87.0;5.1;409.0;['Family', 'Romance'];Americas;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
tt0409072;ko;12.328;5331377.0;123.0;7.2;108.0;['Comedy', 'Drama'];Asia;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0409182;en;22.963;181674817.0;98.0;5.8;1705.0;['Adventure', 'Action', 'Drama', 'Thriller'];Americas;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
tt0410097;en;13.755;23563727.0;116.0;7.1;277.0;['Music', 'Drama'];Americas;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
tt0410407;en;2.517;0.0;84.0;7.7;16.0;['Documentary', 'History'];World;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
tt0411061;en;16.902;32593385.0;108.0;5.7;860.0;['Crime', 'Mystery', 'Thriller'];Americas;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
tt0411098;fr;4.17;0.0;124.0;7.2;49.0;['Drama'];Europe;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0411195;en;16.879;0.0;128.0;7.2;262.0;['Drama', 'Comedy'];Europe;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0411323;en;6.328;0.0;102.0;5.2;45.0;['Thriller'];Americas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tt0411646;en;2.129;0.0;125.0;5.1;18.0;['Documentary'];Americas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0411674;en;2.274;0.0;135.0;6.4;16.0;['Documentary'];Americas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0411805;en;17.531;0.0;88.0;5.2;158.0;['Horror', 'Comedy'];Americas;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt0412019;en;10.772;46720491.0;106.0;6.9;1006.0;['Comedy', 'Drama', 'Mystery', 'Romance'];Europe;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
tt0412535;fr;7.434;33026616.0;98.0;5.5;1039.0;['Comedy'];Europe;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0412922;en;13.233;1117920.0;84.0;7.1;581.0;['Comedy', 'Romance'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
tt0413099;en;25.8;174440724.0;96.0;5.5;3524.0;['Fantasy', 'Comedy', 'Family'];Americas;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
tt0413615;en;4.994;0.0;214.0;7.0;24.0;['Documentary'];Americas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0413879;en;8.873;0.0;95.0;4.9;100.0;['Drama', 'Comedy', 'Romance'];Americas;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0414387;en;58.166;121147947.0;127.0;8.1;6361.0;['Drama', 'Romance'];Europe;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0415160;en;11.261;0.0;93.0;4.6;100.0;['Horror', 'Adventure', 'Fantasy'];Europe;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
tt0415345;en;6.182;0.0;90.0;3.3;33.0;['Horror', 'Action', 'Adventure', 'Thriller'];Americas;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
tt0415481;ru;12.782;1730000.0;72.0;6.8;79.0;['Animation', 'Comedy', 'Drama', 'Family', 'Fantasy'];Europe;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
tt0415489;en;4.822;0.0;94.0;4.1;17.0;['Comedy', 'Drama'];Americas;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0415679;en;6.015;0.0;80.0;5.0;37.0;['Comedy', 'Horror'];Europe;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt0415689;ko;6.695;0.0;92.0;6.2;50.0;['Horror'];Asia;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt0415855;de;1.751;0.0;73.0;5.9;25.0;['Horror', 'Drama', 'Thriller'];Europe;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
tt0415949;en;4.647;0.0;90.0;5.3;36.0;['Comedy'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0415978;en;7.518;0.0;91.0;7.0;241.0;['Comedy', 'Drama'];Americas;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0416051;en;3.724;0.0;93.0;5.0;26.0;['Comedy', 'Romance'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
tt0416316;ru;7.386;21573338.0;136.0;5.4;60.0;['Fantasy', 'Adventure', 'Action'];Europe;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
tt0416320;en;15.881;85306374.0;124.0;7.3;3350.0;['Drama', 'Thriller', 'Crime', 'Romance'];Europe;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0
tt0416991;bm;4.217;214605.0;124.0;7.2;47.0;['Drama'];Africa;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0417011;ta;3.047;0.0;151.0;6.4;6.0;['Drama', 'Family'];Asia;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
tt0417046;no;2.552;0.0;123.0;5.1;16.0;['Drama'];Europe;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0417385;en;8.885;95687.0;90.0;7.0;63.0;['Drama'];Americas;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0417397;ru;11.087;24000000.0;139.0;6.9;196.0;['War', 'Action', 'Drama', 'History'];Europe;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
tt0417686;en;2.454;0.0;83.0;3.0;24.0;['Horror'];Europe;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tt0417751;en;2.67;0.0;91.0;5.0;14.0;['Comedy', 'Romance'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
tt0419198;it;8.606;0.0;114.0;6.8;411.0;['Comedy', 'Drama', 'Romance'];Europe;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
tt0419491;en;5.413;0.0;131.0;6.6;8.0;['Drama', 'Family'];Americas;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
tt0419946;en;19.681;22165608.0;92.0;6.0;571.0;['Action'];Americas;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tt0419984;en;10.209;33683200.0;87.0;5.0;344.0;['Comedy', 'Romance'];Americas;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
tt0419992;hi;2.052;0.0;120.0;6.4;7.0;['Drama'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0420206;de;7.934;2085166.0;98.0;6.8;154.0;['Comedy', 'Drama'];Europe;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
tt0420223;en;10.671;53653224.0;113.0;7.3;1808.0;['Comedy', 'Drama', 'Fantasy', 'Romance'];Americas;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0
tt0420260;ja;7.679;0.0;76.0;6.7;42.0;['Drama'];Asia;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
